id,name,discount,city,address,category,subcategory,description,detail_url
9177,פלאפל שווארמת השבטים,3,קרית ביאליק,"שבטי ישראל 6, מרכז שבטי ישראל","מסעדות, בתי קפה, בתי מאפה ומזון מהיר",,"פלאפל שווארמה ברמה. חם טרי ונקי. בנוסף, מרקים ושקשוקות בחורף.",https://be-plus.co.il/component/crm/product/9177
18931,פלאפל של חיים,5,הרצליה,סוקולוב 66,"מסעדות, בתי קפה, בתי מאפה ומזון מהיר",שווארמה ופלאפל,פלאפל סביח חבות ירק צלחות חומס סלטים,https://be-plus.co.il/component/crm/product/18931
12719,פלאפל של פעם פלאפל ג'ון,3,כפר סבא,ויצמן 60,"מסעדות, בתי קפה, בתי מאפה ומזון מהיר",,"פלאפל, שקשוקה, סביח ונקניקיות. כשר - רבנות בית יעקב.",https://be-plus.co.il/component/crm/product/12719
12691,פלאפל שלום עליכם,3.5,חולון,סוקולוב 1,"מסעדות, בתי קפה, בתי מאפה ומזון מהיר",,"פלאפל, שקשוקה, סביח, שניצלים ושתיה קלה. כשר - למהדרין.",https://be-plus.co.il/component/crm/product/12691
12110,פלאפל שמעוני,3.5,ערד,התעשיה 5,"מסעדות, בתי קפה, בתי מאפה ומזון מהיר",,"פלאפל, סביח, שקשוקה, קוסקוס, טונה וקציצות ירק.",https://be-plus.co.il/component/crm/product/12110
9207,פלאפל שניצל חמידו,3,תל אביב - יפו,שד' ירושלים 127,"מסעדות, בתי קפה, בתי מאפה ומזון מהיר",,"שניצל, חזה עוף, פרגיות, מעורב, קבב, שווארמה, לבבות עוף, כבד עוף, נקניק",https://be-plus.co.il/component/crm/product/9207
19405,פלאפל תנעמי,4,נהריה,שד' הגעתון 12,"מסעדות, בתי קפה, בתי מאפה ומזון מהיר",שווארמה ופלאפל,"פלאפל, סביח, צ'יפס, סלטים, שתיה קרה, מקומות ישיבה, משלוחים",https://be-plus.co.il/component/crm/product/19405
9630,פלאפלאפה,3,הרצליה,סוקולוב 74,"מסעדות, בתי קפה, בתי מאפה ומזון מהיר",,"פלאפל איכותי של פעם, שקשוקה, מלוואח, ג'חנון, קובנה ועוד- כשר",https://be-plus.co.il/component/crm/product/9630
14379,פלאפלקה,3.5,ביתר עילית,בנין דוד 18,"מסעדות, בתי קפה, בתי מאפה ומזון מהיר",שווארמה ופלאפל,"פלאפל, סביח, שקשוקה,סנדווצים ,סלטים בהרכבה אישית,צלחות ישיבה, פיתה קרי",https://be-plus.co.il/component/crm/product/14379
6158,פלגי רפי,10,בת ים,יוספטל 27,אופנה,,"שלטים, חותמות , מתנות , ופרסי ספורט.",https://be-plus.co.il/component/crm/product/6158
15437,פלגלגלים,3,נס ציונה,המזמרה 12,ספורט,אופניים וגלגינועים,ייבוא ושיווק רולרבליידס ואופניים מכירת כל סוגי האופניים כולל חשמלוקים,https://be-plus.co.il/component/crm/product/15437
16831,פלוב סמסם,3.5,ראשון לציון,לישנסקי יוסף 8,"מסעדות, בתי קפה, בתי מאפה ומזון מהיר",מסעדות בשריות,אוכל אותנטי אוסבקי,https://be-plus.co.il/component/crm/product/16831
5188,פלוס מינוס,3,תל מונד,השקד 2,לבית ולגן,,"חנות למוצרי חשמל, תאורה, טלויזיות, מערכות שמע, מקררים, טוסטרים, מיחם,",https://be-plus.co.il/component/crm/product/5188
19245,פלוס מרקט,2,שריגים (לי-און),שריגים (לי-און) 2,"מזון, מינימרקטים וסופרמרקטים",מינימרקטים וסופרמרקטים,"מינימרקט, כל המוצרים לבית",https://be-plus.co.il/component/crm/product/19245
14027,פלור,3.5,באר יעקב,קרן היסוד 7,לבית ולגן,,"פרחים, מארזים, בלונים, זרים וכיתוב בהדפסות, בלונים ההקדשה אישית וזרים",https://be-plus.co.il/component/crm/product/14027
17493,פלורין 9,5,כפר סבא,"התע""ש 9",לבית ולגן,חנויות פרחים,"בוטיק הקפה והפרח. עציצים,זרי פרחים, קישוטי רכב לחתן וכלה, זרי כלה, סיד",https://be-plus.co.il/component/crm/product/17493
12999,פלורלי,5,באר שבע,סקולסקי שלמה 3,לבית ולגן,,"פרחים, זרי פרחים, סידורי פרחים, זרים לראש, זרי כלה וקישוטי רכב.",https://be-plus.co.il/component/crm/product/12999
10387,פלורן פלווארס,3.5,הרצליה,סוקולוב 48,אופנה,,"מתנות לבית, כלים, אקססוריז ועוד.",https://be-plus.co.il/component/crm/product/10387
11649,פלורנטינו רהיטים,3,תל אביב - יפו,הרצל 79,לבית ולגן,,"ייצור מערכות ישיבה, מזנונים, שולחנות, פינות אוכל וכורסאות.",https://be-plus.co.il/component/crm/product/11649
13228,פליבוקס מתחם נינג'ה,3,רמת השרון,החרושת 18,ספורט,,מתחם ספורט ונינג'ה מפעיל חוגי ילדים והפעלות ימי הולדת.,https://be-plus.co.il/component/crm/product/13228
18082,פליי מאני טכנולוגיות FLY MONEY TECHNOLOG...,0.5,רחובות,אופנהיימר 4,כללי,,"FLY MONEY TECHNOLOGIES- הזמנת מט""ח מראש.0.5% הנחה למחזיקי מועדון ""בהצד",https://be-plus.co.il/component/crm/product/18082
13458,פלייר ואן,3.5,פוריידיס,אל מרכז 11,אופנה,,"מכירה ותיקון אופניים- מכירת אופניים מקצועיים ממיטב המותגים, חנות רשמית",https://be-plus.co.il/component/crm/product/13458
18196,פליקס מנעולים,3.5,קרית ביאליק,"שד ח""ן 5",לבית ולגן,אינסטלציה,"אספקה טכנית, חומרי בניין, מוצרי אינסטלציה, ברזים, כיורים, כלי עבודה, מ",https://be-plus.co.il/component/crm/product/18196
17742,פלמה מתנות,3.5,אלעד,שמעון בן שטח 8,צרכנות,"מתנות,יצירה וכלי בית","חנות מתנות יוקרתית, פמוטי קריסטל, שעוני קיר, סידורים/מחזורים, כלי בית,",https://be-plus.co.il/component/crm/product/17742
18417,פלסטיק גו,3.5,דאלית אל-כרמל,חיפה 12,צרכנות,כלים חד פעמיים,"חנות כלים חד פעמיים, כלי מטבח, כלי בית, חומרי ניקיון ועוד דברים מיוחדי",https://be-plus.co.il/component/crm/product/18417
4675,פלפלת,3.5,ראשון לציון,משה לוי 11,"מסעדות, בתי קפה, בתי מאפה ומזון מהיר",,"אוכל טעים מבית טוב!! תבשילים ביתיים, כשר.",https://be-plus.co.il/component/crm/product/4675
17817,פלקון אטרציות,8.5,משען,האלון 207,אטרקציות ופנאי,אטרקציות,"פעילות אקסטרים לקבוצות: לייזר טאג טקטי, ווטר טאג, ג'לי בולמתחם קבוע במ",https://be-plus.co.il/component/crm/product/17817
9695,פן על הדרך,3,גבעת שמואל,"מנחם בגין 30, קניון עמי בוטיק סנטר","טיפוח, קוסמטיקה ועיצוב שיער",,"פדיקור, מניקור, בנייה באקריל, לק ג'ל, פן מעוצב, תסרוקות קלילות, גבות ו",https://be-plus.co.il/component/crm/product/9695
10872,פנדה גלידה יוגורט,3,אשדוד,"תש""ח 9, חנות 7","מסעדות, בתי קפה, בתי מאפה ומזון מהיר",,"גלידות, יוגורט, פרוזן יוגורט, שתייה חמה, שתייה קלה, מלקשייק, עוגיות, ע",https://be-plus.co.il/component/crm/product/10872
19138,פנדה סחר,5,אשדוד,בעלי מלאכה 6,לבית ולגן,טמבוריה,"מנגלים, גריל, ציוד לעל האש, בלוני גז, ברזים, שפורפרות למקלחת, ארזי כלי",https://be-plus.co.il/component/crm/product/19138
5224,פנדה שטיפת רכבים,3.5,חולון,הרוקמים 26,מוסכים ושירותי רכב,,"שטיפה פנימית וחיצונית, שטיפת אופנועים, פוליש, ווקס, אביזרי רכב, שטיפה",https://be-plus.co.il/component/crm/product/5224
4652,פנדה- משפחה של חיות,3,חולון,שנקר 59,צרכנות,,"חיות מחמד, תוכים, דגי נוי, אקוריומים, ציוד וצמחיה, מזון ציוד ואביזרים,",https://be-plus.co.il/component/crm/product/4652
8518,פנחסוב שעונים ותכשיטים,3,שילת,"א.ת , בית גלי",אופנה,,תיקון ומכירה של שעונים ותכשיטים.,https://be-plus.co.il/component/crm/product/8518
13270,פנטום,3,חולון,אילת 36,"מסעדות, בתי קפה, בתי מאפה ומזון מהיר",,"פלאפל, שקשוקת הבית, חביתת ירק, סביח, נקניקיות, חזה עוף, שניצל, קבב, שו",https://be-plus.co.il/component/crm/product/13270
7029,פנטסתיק,8.5,בת ים,בלפור 123,אופנה,,מכירה קמעונעות של תיקים ארנקים ומזוודות,https://be-plus.co.il/component/crm/product/7029
5919,פני וילונות,3,צפת,ירושלים 85,אופנה,,"וילונות, שטיחים, מפות, מצעים ומבחר מוצרי טקסטיל לעיצוב הבית",https://be-plus.co.il/component/crm/product/5919
12111,פנימה,3.5,ערד,חן 27,אופנה,,"בבוטיק מעצבים- גדי נשים ונערות, בגדים צנועים, מטפחות ראש, אקססוריז, בג",https://be-plus.co.il/component/crm/product/12111
7945,פנינה בהרים,7,שפר,האורן 76,אטרקציות ופנאי,,"פנינה בהרים מול נוף פסטורלי יפיפה, ניצבות 4 ביקתות עץ מפנקות, חופשה מש",https://be-plus.co.il/component/crm/product/7945
16569,פנינה במרום,3,כפר חושן,כפר חושן 184,תיירות ונופש,צימרים,"צימרים מפנקים, מתחם נופש משפחתי עם שני צימרים כפריים מקסימים, בריכה, פ",https://be-plus.co.il/component/crm/product/16569
17379,פנינה טובין יעוץ זוגי - אלעד,8.5,אלעד,"רד""ק 6","לימודים, חוגים וייעוץ",ייעוץ והכשרה,"נעים מאד ,פנינה טובין. בעלת תואר ראשון בפסיכולוגיה וחינוך, ותואר שני",https://be-plus.co.il/component/crm/product/17379
17380,פנינה טובין יעוץ זוגי - ירושלים,8.5,ירושלים,דגל ראובן 8,"לימודים, חוגים וייעוץ",ייעוץ והכשרה,"נעים מאד ,פנינה טובין. בעלת תואר ראשון בפסיכולוגיה וחינוך ,ותואר שני",https://be-plus.co.il/component/crm/product/17380
9213,פניני הטבע,2.5,נתיבות,ירושלים 110,פארם,חנויות טבע,"יעוץ תזונה, תוספי תזונה, בדים אורגניים, אוכל אורגני, קוסמטיקה אורגנית",https://be-plus.co.il/component/crm/product/9213
9564,פנינת הפינוק,3,חדרה,"הלל יפה 21, מרכז העיר","טיפוח, קוסמטיקה ועיצוב שיער",,"בקליניקה שלנו, אנו מבצעים את הטיפולים הבאים: טיפולי פנים, אקנה, פיגמנט",https://be-plus.co.il/component/crm/product/9564
14363,פנסיון בשדות,5,כפר יהושע,כפר יהושע 1,צרכנות,מזון וציוד לבעלי חיים,"פנסיון כלבים, אימוץ ואילוף כלבים",https://be-plus.co.il/component/crm/product/14363
11071,פנצ'ריה ושטיפת רכב מנטה,3,חיפה,"לבונטין 3, תחנת דלק מנטה",מוסכים ושירותי רכב,,"פנצ'ריה מקצועית, שטיפת רכב, הכנה לקניה ומכירה, פוליש ווקס וכל מה שצריך",https://be-plus.co.il/component/crm/product/11071
13236,פנצ'ריית ברהם,3.5,חיפה,שדרות ההסתדרות 176,מוסכים ושירותי רכב,,"פנצ׳ריה תיקון כל סוגי הצמיגים, ג'נטים, מכירה ותיקון צמיגים לכל סוגי המ",https://be-plus.co.il/component/crm/product/13236
13583,פנצ'ריית חוף הכרמל,6,פוריידיס,"כניסה צפונית, כביש ראשי 4",מוסכים ושירותי רכב,,"מכירה והחלפת צמיגים, תיקון תקרים, איזון גלגלים, מכירת מצברים וחילוצים",https://be-plus.co.il/component/crm/product/13583
16570,פנצ'ריית נתיבות,3.5,נתיבות,בעלי מלאכה 18,מוסכים ושירותי רכב,מוסכים וחשמל רכב,"פנצ'ריה, שירות כיווני פרונט, תיקון ומכירת צמיגים, כלי רכב פרטי, כלי שט",https://be-plus.co.il/component/crm/product/16570
14371,פנצריה המלטש,5,קריית אתא,בצרי יוסף 2,מוסכים ושירותי רכב,מוסכים וחשמל רכב,פנצ׳ריה תיקון כל סוגי הצמיגים מכירה ותיקון צמיגים כל סוגי המכוניות איז,https://be-plus.co.il/component/crm/product/14371
